stage,seed,episode,family,level,problem_seed,agent_seed,target_signature,terminal_regret,efficiency_error,best_score,success_at_threshold,reached_global_optimum,final_population_diversity,target_normalized_score
screening,307,15,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4073667,13146543,a69f911fc5d849f6,0.10935400516795879,0.2343540051679588,0.8906459948320412,0,0,0.18342391304347827,1.0
screening,308,0,FAMILY_A_DECEPTION_ONLY,A1,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.1749320652173913,1.0
screening,308,0,FAMILY_A_DECEPTION_ONLY,A2,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.1749320652173913,1.0
screening,308,0,FAMILY_A_DECEPTION_ONLY,A3,4082159,13163389,46329bf195181ec4,0.1718750000000001,0.2968750000000001,0.8281249999999999,0,0,0.21218297101449277,1.0
screening,308,0,FAMILY_A_DECEPTION_ONLY,A4,4082159,13163389,46329bf195181ec4,0.03749999999999998,0.16249999999999998,0.9625,0,0,0.1855751811594203,1.0
screening,308,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.1749320652173913,1.0
screening,308,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.15353260869565216,1.0
screening,308,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.1774230072463768,1.0
screening,308,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.16338315217391305,1.0
screening,308,0,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082159,13163389,46329bf195181ec4,0.0,0.125,1.0,1,1,0.17198822463768115,1.0
screening,308,0,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082159,13163389,46329bf195181ec4,0.08091603053435115,0.20591603053435115,0.9190839694656489,0,0,0.1696105072463768,1.0
screening,308,0,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082159,13163389,46329bf195181ec4,0.06892307692307698,0.19392307692307698,0.931076923076923,0,0,0.2132019927536232,1.0
screening,308,0,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082159,13163389,46329bf195181ec4,0.1499741602067184,0.2749741602067184,0.8500258397932816,0,0,0.2265625,1.0
screening,308,1,FAMILY_A_DECEPTION_ONLY,A1,4082260,13163600,18cc642a8af0b420,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.20142663043478262,1.0
screening,308,1,FAMILY_A_DECEPTION_ONLY,A2,4082260,13163600,18cc642a8af0b420,0.1265624999999999,0.2515624999999999,0.8734375000000001,0,0,0.20414402173913043,1.0
screening,308,1,FAMILY_A_DECEPTION_ONLY,A3,4082260,13163600,18cc642a8af0b420,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.19100996376811594,1.0
screening,308,1,FAMILY_A_DECEPTION_ONLY,A4,4082260,13163600,18cc642a8af0b420,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.1878396739130435,1.0
screening,308,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082260,13163600,18cc642a8af0b420,0.15281250000000002,0.2778125,0.8471875,0,0,0.20946557971014493,1.0
screening,308,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082260,13163600,18cc642a8af0b420,0.10853658536585364,0.23353658536585364,0.8914634146341464,0,0,0.2284873188405797,1.0
screening,308,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082260,13163600,18cc642a8af0b420,0.08323170731707308,0.20823170731707308,0.9167682926829269,0,0,0.2391304347826087,1.0
screening,308,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082260,13163600,18cc642a8af0b420,0.11327913279132795,0.23827913279132795,0.886720867208672,0,0,0.1897644927536232,1.0
screening,308,1,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082260,13163600,18cc642a8af0b420,0.08030303030303021,0.2053030303030302,0.9196969696969698,0,0,0.22056159420289856,1.0
screening,308,1,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082260,13163600,18cc642a8af0b420,0.08111959287531811,0.20611959287531811,0.9188804071246819,0,0,0.18851902173913043,1.0
screening,308,1,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082260,13163600,18cc642a8af0b420,0.15558974358974365,0.28058974358974365,0.8444102564102564,0,0,0.17787590579710144,1.0
screening,308,1,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082260,13163600,18cc642a8af0b420,0.14904392764857888,0.2740439276485789,0.8509560723514211,0,0,0.17787590579710144,1.0
screening,308,2,FAMILY_A_DECEPTION_ONLY,A1,4082361,13163811,4b29ffba7076face,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.1897644927536232,1.0
screening,308,2,FAMILY_A_DECEPTION_ONLY,A2,4082361,13163811,4b29ffba7076face,0.13124999999999998,0.25625,0.86875,0,0,0.23822463768115942,1.0
screening,308,2,FAMILY_A_DECEPTION_ONLY,A3,4082361,13163811,4b29ffba7076face,0.1328125,0.2578125,0.8671875,0,0,0.2078804347826087,1.0
screening,308,2,FAMILY_A_DECEPTION_ONLY,A4,4082361,13163811,4b29ffba7076face,0.04999999999999993,0.17499999999999993,0.9500000000000001,0,0,0.17708333333333334,1.0
screening,308,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082361,13163811,4b29ffba7076face,0.14000000000000012,0.2650000000000001,0.8599999999999999,0,0,0.21580615942028986,1.0
screening,308,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082361,13163811,4b29ffba7076face,0.14878048780487818,0.2737804878048782,0.8512195121951218,0,0,0.20459692028985507,1.0
screening,308,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082361,13163811,4b29ffba7076face,0.1121951219512195,0.2371951219512195,0.8878048780487805,0,0,0.2107110507246377,1.0
screening,308,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082361,13163811,4b29ffba7076face,0.15013550135501363,0.27513550135501363,0.8498644986449864,0,0,0.21580615942028986,1.0
screening,308,2,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082361,13163811,4b29ffba7076face,0.11444444444444457,0.23944444444444457,0.8855555555555554,0,0,0.2107110507246377,1.0
screening,308,2,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082361,13163811,4b29ffba7076face,0.1495165394402037,0.2745165394402037,0.8504834605597963,0,0,0.20357789855072464,1.0
screening,308,2,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082361,13163811,4b29ffba7076face,0.14553846153846162,0.2705384615384616,0.8544615384615384,0,0,0.21580615942028986,1.0
screening,308,2,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082361,13163811,4b29ffba7076face,0.1440826873385015,0.2690826873385015,0.8559173126614985,0,0,0.21580615942028986,1.0
screening,308,3,FAMILY_A_DECEPTION_ONLY,A1,4082462,13164022,b699e7a22b56fea8,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.229393115942029,1.0
screening,308,3,FAMILY_A_DECEPTION_ONLY,A2,4082462,13164022,b699e7a22b56fea8,0.1265624999999999,0.2515624999999999,0.8734375000000001,0,0,0.18365036231884058,1.0
screening,308,3,FAMILY_A_DECEPTION_ONLY,A3,4082462,13164022,b699e7a22b56fea8,0.025000000000000022,0.15000000000000002,0.975,0,0,0.18014039855072464,1.0
screening,308,3,FAMILY_A_DECEPTION_ONLY,A4,4082462,13164022,b699e7a22b56fea8,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.20267210144927536,1.0
screening,308,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082462,13164022,b699e7a22b56fea8,0.03500000000000003,0.16000000000000003,0.965,0,0,0.1760643115942029,1.0
screening,308,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082462,13164022,b699e7a22b56fea8,0.03414634146341455,0.15914634146341455,0.9658536585365854,0,0,0.20957880434782608,1.0
screening,308,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082462,13164022,b699e7a22b56fea8,0.0,0.125,1.0,1,1,0.18704710144927536,1.0
screening,308,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082462,13164022,b699e7a22b56fea8,0.042276422764227495,0.1672764227642275,0.9577235772357725,0,0,0.19044384057971014,1.0
screening,308,3,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082462,13164022,b699e7a22b56fea8,0.041515151515151505,0.1665151515151515,0.9584848484848485,0,0,0.1766304347826087,1.0
screening,308,3,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082462,13164022,b699e7a22b56fea8,0.07603053435114515,0.20103053435114515,0.9239694656488548,0,0,0.19848278985507245,1.0
screening,308,3,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082462,13164022,b699e7a22b56fea8,0.11107692307692307,0.23607692307692307,0.8889230769230769,0,0,0.18625452898550723,1.0
screening,308,3,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082462,13164022,b699e7a22b56fea8,0.0347286821705427,0.1597286821705427,0.9652713178294573,0,0,0.2084465579710145,1.0
screening,308,4,FAMILY_A_DECEPTION_ONLY,A1,4082563,13164233,16a4a7a3a82dd6cd,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.20776721014492755,1.0
screening,308,4,FAMILY_A_DECEPTION_ONLY,A2,4082563,13164233,16a4a7a3a82dd6cd,0.08750000000000002,0.21250000000000002,0.9125,0,0,0.21535326086956522,1.0
screening,308,4,FAMILY_A_DECEPTION_ONLY,A3,4082563,13164233,16a4a7a3a82dd6cd,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.2086730072463768,1.0
screening,308,4,FAMILY_A_DECEPTION_ONLY,A4,4082563,13164233,16a4a7a3a82dd6cd,0.025000000000000022,0.15000000000000002,0.975,0,0,0.20493659420289856,1.0
screening,308,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082563,13164233,16a4a7a3a82dd6cd,0.03500000000000003,0.16000000000000003,0.965,0,0,0.1916893115942029,1.0
screening,308,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082563,13164233,16a4a7a3a82dd6cd,0.04634146341463419,0.1713414634146342,0.9536585365853658,0,0,0.18602807971014493,1.0
screening,308,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082563,13164233,16a4a7a3a82dd6cd,0.08079268292682917,0.20579268292682917,0.9192073170731708,0,0,0.20822010869565216,1.0
screening,308,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082563,13164233,16a4a7a3a82dd6cd,0.042276422764227495,0.1672764227642275,0.9577235772357725,0,0,0.1800271739130435,1.0
screening,308,4,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082563,13164233,16a4a7a3a82dd6cd,0.041515151515151505,0.1665151515151515,0.9584848484848485,0,0,0.1916893115942029,1.0
screening,308,4,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082563,13164233,16a4a7a3a82dd6cd,0.0418320610687023,0.1668320610687023,0.9581679389312977,0,0,0.20912590579710144,1.0
screening,308,4,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082563,13164233,16a4a7a3a82dd6cd,0.0953846153846154,0.2203846153846154,0.9046153846153846,0,0,0.21206974637681159,1.0
screening,308,4,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082563,13164233,16a4a7a3a82dd6cd,0.09612403100775202,0.22112403100775202,0.903875968992248,0,0,0.20153985507246377,1.0
screening,308,5,FAMILY_A_DECEPTION_ONLY,A1,4082664,13164444,104879692704e12d,0.0,0.125,1.0,1,1,0.16734601449275363,1.0
screening,308,5,FAMILY_A_DECEPTION_ONLY,A2,4082664,13164444,104879692704e12d,0.17031249999999998,0.2953125,0.8296875,0,0,0.1693840579710145,1.0
screening,308,5,FAMILY_A_DECEPTION_ONLY,A3,4082664,13164444,104879692704e12d,0.025000000000000022,0.15000000000000002,0.975,0,0,0.16949728260869565,1.0
screening,308,5,FAMILY_A_DECEPTION_ONLY,A4,4082664,13164444,104879692704e12d,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.1604393115942029,1.0
screening,308,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082664,13164444,104879692704e12d,0.03500000000000003,0.16000000000000003,0.965,0,0,0.17176177536231885,1.0
screening,308,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082664,13164444,104879692704e12d,0.1082317073170731,0.2332317073170731,0.8917682926829269,0,0,0.2385643115942029,1.0
screening,308,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082664,13164444,104879692704e12d,0.0,0.125,1.0,1,1,0.16236413043478262,1.0
screening,308,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082664,13164444,104879692704e12d,0.0,0.125,1.0,1,1,0.18432971014492755,1.0
screening,308,5,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082664,13164444,104879692704e12d,0.04404040404040399,0.169040404040404,0.955959595959596,0,0,0.1637228260869565,1.0
screening,308,5,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082664,13164444,104879692704e12d,0.04437659033078878,0.16937659033078878,0.9556234096692112,0,0,0.17923460144927536,1.0
screening,308,5,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082664,13164444,104879692704e12d,0.12369230769230766,0.24869230769230766,0.8763076923076923,0,0,0.16225090579710144,1.0
screening,308,5,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082664,13164444,104879692704e12d,0.037312661498708044,0.16231266149870804,0.962687338501292,0,0,0.17832880434782608,1.0
screening,308,6,FAMILY_A_DECEPTION_ONLY,A1,4082765,13164655,e8d6a46c7310d0da,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2368659420289855,1.0
screening,308,6,FAMILY_A_DECEPTION_ONLY,A2,4082765,13164655,e8d6a46c7310d0da,0.17031249999999987,0.29531249999999987,0.8296875000000001,0,0,0.23562047101449277,1.0
screening,308,6,FAMILY_A_DECEPTION_ONLY,A3,4082765,13164655,e8d6a46c7310d0da,0.025000000000000022,0.15000000000000002,0.975,0,0,0.20357789855072464,1.0
screening,308,6,FAMILY_A_DECEPTION_ONLY,A4,4082765,13164655,e8d6a46c7310d0da,0.09531249999999991,0.2203124999999999,0.9046875000000001,0,0,0.2056159420289855,1.0
screening,308,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082765,13164655,e8d6a46c7310d0da,0.1050000000000001,0.2300000000000001,0.8949999999999999,0,0,0.24535778985507245,1.0
screening,308,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082765,13164655,e8d6a46c7310d0da,0.12103658536585349,0.2460365853658535,0.8789634146341465,0,0,0.2416213768115942,1.0
screening,308,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082765,13164655,e8d6a46c7310d0da,0.04146341463414638,0.16646341463414638,0.9585365853658536,0,0,0.23618659420289856,1.0
screening,308,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082765,13164655,e8d6a46c7310d0da,0.11900406504065031,0.2440040650406503,0.8809959349593497,0,0,0.26268115942028986,1.0
screening,308,6,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082765,13164655,e8d6a46c7310d0da,0.041515151515151505,0.1665151515151515,0.9584848484848485,0,0,0.19327445652173914,1.0
screening,308,6,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082765,13164655,e8d6a46c7310d0da,0.039287531806615816,0.16428753180661582,0.9607124681933842,0,0,0.22192028985507245,1.0
screening,308,6,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082765,13164655,e8d6a46c7310d0da,0.13497435897435905,0.25997435897435905,0.865025641025641,0,0,0.22339221014492755,1.0
screening,308,6,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082765,13164655,e8d6a46c7310d0da,0.0,0.125,1.0,1,1,0.19904891304347827,1.0
screening,308,7,FAMILY_A_DECEPTION_ONLY,A1,4082866,13164866,9386693fc5c23105,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.23924365942028986,1.0
screening,308,7,FAMILY_A_DECEPTION_ONLY,A2,4082866,13164866,9386693fc5c23105,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.19044384057971014,1.0
screening,308,7,FAMILY_A_DECEPTION_ONLY,A3,4082866,13164866,9386693fc5c23105,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.24954710144927536,1.0
screening,308,7,FAMILY_A_DECEPTION_ONLY,A4,4082866,13164866,9386693fc5c23105,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.20969202898550723,1.0
screening,308,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082866,13164866,9386693fc5c23105,0.07000000000000006,0.19500000000000006,0.9299999999999999,0,0,0.19904891304347827,1.0
screening,308,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082866,13164866,9386693fc5c23105,0.07439024390243898,0.19939024390243898,0.925609756097561,0,0,0.19021739130434784,1.0
screening,308,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082866,13164866,9386693fc5c23105,0.11707317073170731,0.2420731707317073,0.8829268292682927,0,0,0.20708786231884058,1.0
screening,308,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082866,13164866,9386693fc5c23105,0.11734417344173442,0.24234417344173442,0.8826558265582656,0,0,0.1958786231884058,1.0
screening,308,7,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082866,13164866,9386693fc5c23105,0.11949494949494954,0.24449494949494954,0.8805050505050505,0,0,0.1958786231884058,1.0
screening,308,7,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082866,13164866,9386693fc5c23105,0.036743002544529224,0.16174300254452922,0.9632569974554708,0,0,0.263473731884058,1.0
screening,308,7,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082866,13164866,9386693fc5c23105,0.10851282051282063,0.23351282051282063,0.8914871794871794,0,0,0.2084465579710145,1.0
screening,308,7,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082866,13164866,9386693fc5c23105,0.07204134366925063,0.19704134366925063,0.9279586563307494,0,0,0.19621829710144928,1.0
screening,308,8,FAMILY_A_DECEPTION_ONLY,A1,4082967,13165077,3194bf31488e5755,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.1880661231884058,1.0
screening,308,8,FAMILY_A_DECEPTION_ONLY,A2,4082967,13165077,3194bf31488e5755,0.0,0.125,1.0,1,1,0.1852355072463768,1.0
screening,308,8,FAMILY_A_DECEPTION_ONLY,A3,4082967,13165077,3194bf31488e5755,0.050000000000000044,0.17500000000000004,0.95,0,0,0.18704710144927536,1.0
screening,308,8,FAMILY_A_DECEPTION_ONLY,A4,4082967,13165077,3194bf31488e5755,0.06249999999999989,0.1874999999999999,0.9375000000000001,0,0,0.19802989130434784,1.0
screening,308,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4082967,13165077,3194bf31488e5755,0.14,0.265,0.86,0,0,0.3055932971014493,1.0
screening,308,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4082967,13165077,3194bf31488e5755,0.1545731707317073,0.2795731707317073,0.8454268292682927,0,0,0.21365489130434784,1.0
screening,308,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4082967,13165077,3194bf31488e5755,0.14878048780487818,0.2737804878048782,0.8512195121951218,0,0,0.20074728260869565,1.0
screening,308,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4082967,13165077,3194bf31488e5755,0.14742547425474262,0.2724254742547426,0.8525745257452574,0,0,0.20074728260869565,1.0
screening,308,8,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4082967,13165077,3194bf31488e5755,0.04656565656565659,0.1715656565656566,0.9534343434343434,0,0,0.17447916666666666,1.0
screening,308,8,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4082967,13165077,3194bf31488e5755,0.10768447837150141,0.2326844783715014,0.8923155216284986,0,0,0.1955389492753623,1.0
screening,308,8,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4082967,13165077,3194bf31488e5755,0.03958974358974365,0.16458974358974365,0.9604102564102563,0,0,0.17583786231884058,1.0
screening,308,8,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4082967,13165077,3194bf31488e5755,0.14645994832041342,0.2714599483204134,0.8535400516795866,0,0,0.18885869565217392,1.0
screening,308,9,FAMILY_A_DECEPTION_ONLY,A1,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.21965579710144928,1.0
screening,308,9,FAMILY_A_DECEPTION_ONLY,A2,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.21965579710144928,1.0
screening,308,9,FAMILY_A_DECEPTION_ONLY,A3,4083068,13165288,7bb9adc54f163de1,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.19825634057971014,1.0
screening,308,9,FAMILY_A_DECEPTION_ONLY,A4,4083068,13165288,7bb9adc54f163de1,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.21524003623188406,1.0
screening,308,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.21965579710144928,1.0
screening,308,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.20663496376811594,1.0
screening,308,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.22565670289855072,1.0
screening,308,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.22565670289855072,1.0
screening,308,9,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.22225996376811594,1.0
screening,308,9,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.215919384057971,1.0
screening,308,9,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4083068,13165288,7bb9adc54f163de1,0.0,0.125,1.0,1,1,0.20663496376811594,1.0
screening,308,9,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4083068,13165288,7bb9adc54f163de1,0.11689922480620152,0.24189922480620152,0.8831007751937985,0,0,0.19667119565217392,1.0
screening,308,10,FAMILY_A_DECEPTION_ONLY,A1,4083169,13165499,52f21a626852a657,0.0,0.125,1.0,1,1,0.208106884057971,1.0
screening,308,10,FAMILY_A_DECEPTION_ONLY,A2,4083169,13165499,52f21a626852a657,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.21761775362318841,1.0
screening,308,10,FAMILY_A_DECEPTION_ONLY,A3,4083169,13165499,52f21a626852a657,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.1598731884057971,1.0
screening,308,10,FAMILY_A_DECEPTION_ONLY,A4,4083169,13165499,52f21a626852a657,0.025000000000000022,0.15000000000000002,0.975,0,0,0.18172554347826086,1.0
screening,308,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4083169,13165499,52f21a626852a657,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2193161231884058,1.0
screening,308,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4083169,13165499,52f21a626852a657,0.0865853658536585,0.2115853658536585,0.9134146341463415,0,0,0.2028985507246377,1.0
screening,308,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4083169,13165499,52f21a626852a657,0.08292682926829265,0.20792682926829265,0.9170731707317074,0,0,0.19180253623188406,1.0
screening,308,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4083169,13165499,52f21a626852a657,0.03685636856368557,0.16185636856368557,0.9631436314363144,0,0,0.21025815217391305,1.0
screening,308,10,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4083169,13165499,52f21a626852a657,0.04404040404040399,0.169040404040404,0.955959595959596,0,0,0.18534873188405798,1.0
screening,308,10,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4083169,13165499,52f21a626852a657,0.0,0.125,1.0,1,1,0.20980525362318841,1.0
screening,308,10,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4083169,13165499,52f21a626852a657,0.0,0.125,1.0,1,1,0.20244565217391305,1.0
screening,308,10,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4083169,13165499,52f21a626852a657,0.0,0.125,1.0,1,1,0.2145606884057971,1.0
screening,308,11,FAMILY_A_DECEPTION_ONLY,A1,4083270,13165710,534b56753f412caf,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.20878623188405798,1.0
screening,308,11,FAMILY_A_DECEPTION_ONLY,A2,4083270,13165710,534b56753f412caf,0.13124999999999998,0.25625,0.86875,0,0,0.20957880434782608,1.0
screening,308,11,FAMILY_A_DECEPTION_ONLY,A3,4083270,13165710,534b56753f412caf,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.22282608695652173,1.0
screening,308,11,FAMILY_A_DECEPTION_ONLY,A4,4083270,13165710,534b56753f412caf,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.1877264492753623,1.0
screening,308,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4083270,13165710,534b56753f412caf,0.13187499999999996,0.25687499999999996,0.868125,0,0,0.2469429347826087,1.0
screening,308,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4083270,13165710,534b56753f412caf,0.18323170731707306,0.30823170731707306,0.8167682926829269,0,0,0.1754981884057971,1.0
screening,308,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4083270,13165710,534b56753f412caf,0.07804878048780484,0.20304878048780484,0.9219512195121952,0,0,0.21139039855072464,1.0
screening,308,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4083270,13165710,534b56753f412caf,0.038211382113821024,0.16321138211382102,0.961788617886179,0,0,0.20923913043478262,1.0
screening,308,11,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4083270,13165710,534b56753f412caf,0.11696969696969706,0.24196969696969706,0.8830303030303029,0,0,0.1930480072463768,1.0
screening,308,11,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4083270,13165710,534b56753f412caf,0.08091603053435115,0.20591603053435115,0.9190839694656489,0,0,0.20686141304347827,1.0
screening,308,11,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4083270,13165710,534b56753f412caf,0.03958974358974365,0.16458974358974365,0.9604102564102563,0,0,0.20923913043478262,1.0
screening,308,11,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4083270,13165710,534b56753f412caf,0.0398966408268735,0.1648966408268735,0.9601033591731265,0,0,0.20923913043478262,1.0
screening,308,12,FAMILY_A_DECEPTION_ONLY,A1,4083371,13165921,cf7ffe12d5f47815,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.20799365942028986,1.0
screening,308,12,FAMILY_A_DECEPTION_ONLY,A2,4083371,13165921,cf7ffe12d5f47815,0.15468749999999998,0.2796875,0.8453125,0,0,0.2168251811594203,1.0
screening,308,12,FAMILY_A_DECEPTION_ONLY,A3,4083371,13165921,cf7ffe12d5f47815,0.15781250000000002,0.2828125,0.8421875,0,0,0.20550271739130435,1.0
screening,308,12,FAMILY_A_DECEPTION_ONLY,A4,4083371,13165921,cf7ffe12d5f47815,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.21886322463768115,1.0
screening,308,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4083371,13165921,cf7ffe12d5f47815,0.07000000000000006,0.19500000000000006,0.9299999999999999,0,0,0.22056159420289856,1.0
